gene,screen_delay
GML (2765),2.9999999999999996
GNA11 (2767),2.9999999999999996
GNAI2 (2771),2.9999999999999996
GNAQ (2776),2.9999999999999996
GNAS (2778),2.9999999999999996
GNB1L (54584),2.9999999999999996
GNS (2799),2.9999999999999996
GON4L (54856),2.9999999999999996
GPN1 (11321),2.9999999999999996
GPR139 (124274),2.9999999999999996
GPR151 (134391),2.9999999999999996
GPR26 (2849),2.9999999999999996
GPR32 (2854),2.9999999999999996
GPR52 (9293),2.9999999999999996
GPRC6A (222545),2.9999999999999996
GPX6 (257202),2.9999999999999996
GRHL2 (79977),2.9999999999999996
GRIN2B (2904),2.9999999999999996
GRM5 (2915),2.9999999999999996
GRPEL1 (80273),2.9999999999999996
GSC2 (2928),2.9999999999999996
GSX1 (219409),2.9999999999999996
GTF2A2 (2958),2.9999999999999996
GTF3C1 (2975),2.9999999999999996
GTPBP4 (23560),2.9999999999999996
GUCA2A (2980),2.9999999999999996
H2AC1 (221613),2.9999999999999996
H4C7 (8369),2.9999999999999996
HAUS1 (115106),2.9999999999999996
HAUS7 (55559),2.9999999999999996
HCRTR2 (3062),2.9999999999999996
HEATR1 (55127),2.9999999999999996
HERC1 (8925),2.9999999999999996
HERC6 (55008),2.9999999999999996
HMGCS1 (3157),2.9999999999999996
HMX1 (3166),2.9999999999999996
HNF1B (6928),2.9999999999999996
HNF4A (3172),2.9999999999999996
HNRNPH1 (3187),2.9999999999999996
HNRNPL (3191),2.9999999999999996
HOXB13 (10481),2.9999999999999996
HOXD12 (3238),2.9999999999999996
HRAS (3265),2.9999999999999996
HRH3 (11255),2.9999999999999996
HSD17B10 (3028),2.9999999999999996
HSPA9 (3313),2.9999999999999996
HTR1A (3350),2.9999999999999996
HTR3D (200909),2.9999999999999996
HTR5A (3361),2.9999999999999996
IAPP (3375),2.9999999999999996
IARS1 (3376),2.9999999999999996
IDH1 (3417),2.9999999999999996
IFNA10 (3446),2.9999999999999996
IFNA16 (3449),2.9999999999999996
IFNA2 (3440),2.9999999999999996
IFNA4 (3441),2.9999999999999996
IFNA6 (3443),2.9999999999999996
IFNA8 (3445),2.9999999999999996
IFNK (56832),2.9999999999999996
IGBP1 (3476),2.9999999999999996
IL12B (3593),2.9999999999999996
IL17A (3605),2.9999999999999996
IL1F10 (84639),2.9999999999999996
IL22 (50616),2.9999999999999996
IL26 (55801),2.9999999999999996
IL31 (386653),2.9999999999999996
IL36B (27177),2.9999999999999996
IL9 (3578),2.9999999999999996
IMP4 (92856),2.9999999999999996
INHBC (3626),2.9999999999999996
INSL5 (10022),2.9999999999999996
INSM2 (84684),2.9999999999999996
INTS3 (65123),2.9999999999999996
IP6K2 (51447),2.9999999999999996
IPO11 (51194),2.9999999999999996
IQCF1 (132141),2.9999999999999996
IRF2BP2 (359948),2.9999999999999996
IRF4 (3662),2.9999999999999996
IRF8 (3394),2.9999999999999996
ISG20L2 (81875),2.9999999999999996
ISX (91464),2.9999999999999996
JAK2 (3717),2.9999999999999996
JAK3 (3718),2.9999999999999996
JUN (3725),2.9999999999999996
JUP (3728),2.9999999999999996
KANSL2 (54934),2.9999999999999996
KASH5 (147872),2.9999999999999996
KCMF1 (56888),2.9999999999999996
KCNB2 (9312),2.9999999999999996
KCNK10 (54207),2.9999999999999996
KCNK18 (338567),2.9999999999999996
KDELR3 (11015),2.9999999999999996
KDR (3791),2.9999999999999996
KHDC3L (154288),2.9999999999999996
KIN (22944),2.9999999999999996
KIR2DL1 (3802),2.9999999999999996
KIT (3815),2.9999999999999996
KLF5 (688),2.9999999999999996
KLK12 (43849),2.9999999999999996
KRAS (3845),2.9999999999999996
KRT2 (3849),2.9999999999999996
KRT26 (353288),2.9999999999999996
KRT33A (3883),2.9999999999999996
KRT36 (8689),2.9999999999999996
KRT38 (8687),2.9999999999999996
KRT71 (112802),2.9999999999999996
KRT74 (121391),2.9999999999999996
KRT76 (51350),2.9999999999999996
KRT78 (196374),2.9999999999999996
KRT84 (3890),2.9999999999999996
KRT86 (3892),2.9999999999999996
KRTAP1-1 (81851),2.9999999999999996
KRTAP10-10 (353333),2.9999999999999996
KRTAP10-9 (386676),2.9999999999999996
KRTAP13-1 (140258),2.9999999999999996
KRTAP13-3 (337960),2.9999999999999996
KRTAP15-1 (254950),2.9999999999999996
KRTAP19-3 (337970),2.9999999999999996
KRTAP26-1 (388818),2.9999999999999996
KRTAP4-11 (653240),2.9999999999999996
KRTAP4-2 (85291),2.9999999999999996
KRTAP5-1 (387264),2.9999999999999996
KSR2 (283455),2.9999999999999996
LAGE3 (8270),2.9999999999999996
LAS1L (81887),2.9999999999999996
LBX1 (10660),2.9999999999999996
LCT (3938),2.9999999999999996
LGALS14 (56891),2.9999999999999996
LHX3 (8022),2.9999999999999996
LIAS (11019),2.9999999999999996
LIM2 (3982),2.9999999999999996
LMX1B (4010),2.9999999999999996
LORICRIN (4014),2.9999999999999996
LPGAT1 (9926),2.9999999999999996
LRIT2 (340745),2.9999999999999996
LRPPRC (10128),2.9999999999999996
LSM4 (25804),2.9999999999999996
LYL1 (4066),2.9999999999999996
LYRM4 (57128),2.9999999999999996
MAP2K1 (5604),2.9999999999999996
MAP2K2 (5605),2.9999999999999996
MAS1 (4142),2.9999999999999996
MASTL (84930),2.9999999999999996
MBD3L1 (85509),2.9999999999999996
MBL2 (4153),2.9999999999999996
MC3R (4159),2.9999999999999996
MCL1 (4170),2.9999999999999996
MCM10 (55388),2.9999999999999996
MCM6 (4175),2.9999999999999996
MDC1 (9656),2.9999999999999996
MDM2 (4193),2.9999999999999996
MECOM (2122),2.9999999999999996
MED12 (9968),2.9999999999999996
MED14 (9282),2.9999999999999996
MED20 (9477),2.9999999999999996
MED31 (51003),2.9999999999999996
MED8 (112950),2.9999999999999996
MEF2D (4209),2.9999999999999996
MEP1A (4224),2.9999999999999996
MEPE (56955),2.9999999999999996
MET (4233),2.9999999999999996
METTL1 (4234),2.9999999999999996
MFAP1 (4236),2.9999999999999996
MICU2 (221154),2.9999999999999996
MIS18BP1 (55320),2.9999999999999996
MLLT10 (8028),2.9999999999999996
MMD2 (221938),2.9999999999999996
MMP21 (118856),2.9999999999999996
MMP27 (64066),2.9999999999999996
MOB4 (25843),2.9999999999999996
MORC1 (27136),2.9999999999999996
MPRIP (23164),2.9999999999999996
MRGPRX1 (259249),2.9999999999999996
MRGPRX4 (117196),2.9999999999999996
MRPL16 (54948),2.9999999999999996
MRPL20 (55052),2.9999999999999996
MRPL27 (51264),2.9999999999999996
MRPL37 (51253),2.9999999999999996
MRPL40 (64976),2.9999999999999996
MRPL48 (51642),2.9999999999999996
MRPL9 (65005),2.9999999999999996
MRPS15 (64960),2.9999999999999996
MRPS23 (51649),2.9999999999999996
MRPS30 (10884),2.9999999999999996
MRPS5 (64969),2.9999999999999996
MRTO4 (51154),2.9999999999999996
MS4A13 (503497),2.9999999999999996
MSGN1 (343930),2.9999999999999996
MSI2 (124540),2.9999999999999996
MTA3 (57504),2.9999999999999996
MTNR1B (4544),2.9999999999999996
MTOR (2475),2.9999999999999996
MTPAP (55149),2.9999999999999996
MUC7 (4589),2.9999999999999996
MYB (4602),2.9999999999999996
MYBL1 (4603),2.9999999999999996
MYBPC3 (4607),2.9999999999999996
MYCN (4613),2.9999999999999996
MYD88 (4615),2.9999999999999996
N6AMT1 (29104),2.9999999999999996
NAA25 (80018),2.9999999999999996
NAF1 (92345),2.9999999999999996
NANOGNB (360030),2.9999999999999996
NARS2 (79731),2.9999999999999996
NAV3 (89795),2.9999999999999996
NCAPG (64151),2.9999999999999996
NCL (4691),2.9999999999999996
NCR2 (9436),2.9999999999999996
NDST1 (3340),2.9999999999999996
NEDD1 (121441),2.9999999999999996
NEUROD2 (4761),2.9999999999999996
NEUROD6 (63974),2.9999999999999996
NFE2L2 (4780),2.9999999999999996
NFKBIE (4794),2.9999999999999996
NFS1 (9054),2.9999999999999996
NIP7 (51388),2.9999999999999996
NKX2-1 (7080),2.9999999999999996
NLRP4 (147945),2.9999999999999996
NLRP8 (126205),2.9999999999999996
NMS (129521),2.9999999999999996
NOB1 (28987),2.9999999999999996
NOL11 (25926),2.9999999999999996
NOL9 (79707),2.9999999999999996
NOP10 (55505),2.9999999999999996
NOP56 (10528),2.9999999999999996
NOTCH1 (4851),2.9999999999999996
NOX3 (50508),2.9999999999999996
NPAT (4863),2.9999999999999996
NPHP3 (27031),2.9999999999999996
NPHS2 (7827),2.9999999999999996
NPVF (64111),2.9999999999999996
NRAS (4893),2.9999999999999996
NSA2 (10412),2.9999999999999996
NSMCE4A (54780),2.9999999999999996
NT5C2 (22978),2.9999999999999996
NUDC (10726),2.9999999999999996
NUFIP1 (26747),2.9999999999999996
NUP155 (9631),2.9999999999999996
NUP43 (348995),2.9999999999999996
NUP93 (9688),2.9999999999999996
OC90 (729330),2.9999999999999996
OGT (8473),2.9999999999999996
OLIG3 (167826),2.9999999999999996
OPN5 (221391),2.9999999999999996
OR10A4 (283297),2.9999999999999996
OR10H1 (26539),2.9999999999999996
OR10H3 (26532),2.9999999999999996
OR10R2 (343406),2.9999999999999996
OR11A1 (26531),2.9999999999999996
OR12D3 (81797),2.9999999999999996
OR13D1 (286365),2.9999999999999996
OR1A1 (8383),2.9999999999999996
OR1E1 (8387),2.9999999999999996
OR1G1 (8390),2.9999999999999996
OR1N2 (138882),2.9999999999999996
OR2AT4 (341152),2.9999999999999996
OR2C3 (81472),2.9999999999999996
OR2D3 (120775),2.9999999999999996
OR2G2 (81470),2.9999999999999996
OR2H1 (26716),2.9999999999999996
OR2L3 (391192),2.9999999999999996
OR2T10 (127069),2.9999999999999996
OR2T2 (401992),2.9999999999999996
OR2T5 (401993),2.9999999999999996
OR3A1 (4994),2.9999999999999996
OR4C3 (256144),2.9999999999999996
OR4D10 (390197),2.9999999999999996
OR4D9 (390199),2.9999999999999996
OR51B6 (390058),2.9999999999999996
OR51F2 (119694),2.9999999999999996
OR51V1 (283111),2.9999999999999996
OR52A5 (390054),2.9999999999999996
OR52B6 (340980),2.9999999999999996
OR52L1 (338751),2.9999999999999996
OR56A1 (120796),2.9999999999999996
OR56B1 (387748),2.9999999999999996
OR5C1 (392391),2.9999999999999996
OR5M1 (390168),2.9999999999999996
OR5P2 (120065),2.9999999999999996
OR5T1 (390155),2.9999999999999996
OR5T3 (390154),2.9999999999999996
OR5W2 (390148),2.9999999999999996
OR6V1 (346517),2.9999999999999996
OR7C2 (26658),2.9999999999999996
OR7G2 (390882),2.9999999999999996
OR8B8 (26493),2.9999999999999996
OR8U1 (219417),2.9999999999999996
OR9Q2 (219957),2.9999999999999996
ORC2 (4999),2.9999999999999996
ORC6 (23594),2.9999999999999996
ORMDL2 (29095),2.9999999999999996
OTOP3 (347741),2.9999999999999996
OTP (23440),2.9999999999999996
PABPN1 (8106),2.9999999999999996
PALB2 (79728),2.9999999999999996
PANX3 (116337),2.9999999999999996
PARD3 (56288),2.9999999999999996
PARD6B (84612),2.9999999999999996
PASD1 (139135),2.9999999999999996
PAX4 (5078),2.9999999999999996
PAX8 (7849),2.9999999999999996
PCARE (388939),2.9999999999999996
PCF11 (51585),2.9999999999999996
PCSK4 (54760),2.9999999999999996
PCYT1A (5130),2.9999999999999996
PDCL (5082),2.9999999999999996
PDE6H (5149),2.9999999999999996
PDX1 (3651),2.9999999999999996
PEA15 (8682),2.9999999999999996
PES1 (23481),2.9999999999999996
PFDN2 (5202),2.9999999999999996
PGK1 (5230),2.9999999999999996
PGK2 (5232),2.9999999999999996
PGLYRP3 (114771),2.9999999999999996
PGR (5241),2.9999999999999996
PHIP (55023),2.9999999999999996
PIK3C3 (5289),2.9999999999999996
PIK3CA (5290),2.9999999999999996
PIK3CB (5291),2.9999999999999996
PIRT (644139),2.9999999999999996
PIWIL3 (440822),2.9999999999999996
PLA2G2F (64600),2.9999999999999996
PLRG1 (5356),2.9999999999999996
PMVK (10654),2.9999999999999996
PNLIP (5406),2.9999999999999996
PNPLA5 (150379),2.9999999999999996
PNPT1 (87178),2.9999999999999996
POLD2 (5425),2.9999999999999996
POLR1A (25885),2.9999999999999996
POLR1F (221830),2.9999999999999996
POLR2D (5433),2.9999999999999996
POLR2L (5441),2.9999999999999996
POLR3E (55718),2.9999999999999996
POP4 (10775),2.9999999999999996
POTED (317754),2.9999999999999996
POTEH (23784),2.9999999999999996
POU2AF3 (120376),2.9999999999999996
POU2F2 (5452),2.9999999999999996
POU4F3 (5459),2.9999999999999996
PPIE (10450),2.9999999999999996
PPME1 (51400),2.9999999999999996
PPP1R15B (84919),2.9999999999999996
PPP2CA (5515),2.9999999999999996
PPP3R2 (5535),2.9999999999999996
PPRC1 (23082),2.9999999999999996
PRAMEF2 (65122),2.9999999999999996
PRDM1 (639),2.9999999999999996
PRDM14 (63978),2.9999999999999996
PRDM9 (56979),2.9999999999999996
PREB (10113),2.9999999999999996
PRLH (51052),2.9999999999999996
PRMT5 (10419),2.9999999999999996
PROP1 (5626),2.9999999999999996
PRPF3 (9129),2.9999999999999996
PRPF4 (9128),2.9999999999999996
PRPF8 (10594),2.9999999999999996
PRRT4 (401399),2.9999999999999996
PRSS37 (136242),2.9999999999999996
PRSS55 (203074),2.9999999999999996
PSKH2 (85481),2.9999999999999996
PSMA5 (5686),2.9999999999999996
PSMB4 (5692),2.9999999999999996
PSMC1 (5700),2.9999999999999996
PSMC6 (5706),2.9999999999999996
PSMD13 (5719),2.9999999999999996
PSMD4 (5710),2.9999999999999996
PSMG1 (8624),2.9999999999999996
PTCD3 (55037),2.9999999999999996
QARS1 (5859),2.9999999999999996
RAB43 (339122),2.9999999999999996
RAC1 (5879),2.9999999999999996
RACGAP1 (29127),2.9999999999999996
RAD51C (5889),2.9999999999999996
RAF1 (5894),2.9999999999999996
RANGAP1 (5905),2.9999999999999996
RAX (30062),2.9999999999999996
RBBP5 (5929),2.9999999999999996
RBM14 (10432),2.9999999999999996
RBM28 (55131),2.9999999999999996
RBM46 (166863),2.9999999999999996
RBM47 (54502),2.9999999999999996
RBM48 (84060),2.9999999999999996
RBP3 (5949),2.9999999999999996
RCC1 (1104),2.9999999999999996
RD3 (343035),2.9999999999999996
REG3A (5068),2.9999999999999996
RELB (5971),2.9999999999999996
RET (5979),2.9999999999999996
RETNLB (84666),2.9999999999999996
RFC2 (5982),2.9999999999999996
RFPL4B (442247),2.9999999999999996
RFT1 (91869),2.9999999999999996
RGN (9104),2.9999999999999996
RHBDD1 (84236),2.9999999999999996
RHO (6010),2.9999999999999996
RHOA (387),2.9999999999999996
RIOK1 (83732),2.9999999999999996
RNASE11 (122651),2.9999999999999996
RNASE13 (440163),2.9999999999999996
RNASE9 (390443),2.9999999999999996
RNF113B (140432),2.9999999999999996
RNF168 (165918),2.9999999999999996
RNGTT (8732),2.9999999999999996
RP1 (6101),2.9999999999999996
RPA1 (6117),2.9999999999999996
RPE65 (6121),2.9999999999999996
RPF1 (80135),2.9999999999999996
RPL11 (6135),2.9999999999999996
RPL18 (6141),2.9999999999999996
RPL3 (6122),2.9999999999999996
RPN1 (6184),2.9999999999999996
RPP38 (10557),2.9999999999999996
RPS11 (6205),2.9999999999999996
RPS15A (6210),2.9999999999999996
RPS19BP1 (91582),2.9999999999999996
RPS21 (6227),2.9999999999999996
RPS4X (6191),2.9999999999999996
RPTOR (57521),2.9999999999999996
RRAS2 (22800),2.9999999999999996
RRP1 (8568),2.9999999999999996
RRP7A (27341),2.9999999999999996
RTEL1 (51750),2.9999999999999996
RTP1 (132112),2.9999999999999996
RUNX1 (861),2.9999999999999996
RUVBL2 (10856),2.9999999999999996
RXFP2 (122042),2.9999999999999996
SAMM50 (25813),2.9999999999999996
SARS2 (54938),2.9999999999999996
SATB2 (23314),2.9999999999999996
SCFD1 (23256),2.9999999999999996
SCGB1D1 (10648),2.9999999999999996
SCRT2 (85508),2.9999999999999996
SDHA (6389),2.9999999999999996
SDHAF3 (57001),2.9999999999999996
SEC14L3 (266629),2.9999999999999996
SEC61A1 (29927),2.9999999999999996
SEH1L (81929),2.9999999999999996
SEPTIN14 (346288),2.9999999999999996
SERPINA9 (327657),2.9999999999999996
SF3A1 (10291),2.9999999999999996
SF3B1 (23451),2.9999999999999996
SF3B3 (23450),2.9999999999999996
SHCBP1L (81626),2.9999999999999996
SHQ1 (55164),2.9999999999999996
SIGLECL1 (284369),2.9999999999999996
SIRPB2 (284759),2.9999999999999996
SLC10A2 (6555),2.9999999999999996
SLC16A11 (162515),2.9999999999999996
SLC17A2 (10246),2.9999999999999996
SLC18A3 (6572),2.9999999999999996
SLC22A13 (9390),2.9999999999999996
SLC22A6 (9356),2.9999999999999996
SLC22A9 (114571),2.9999999999999996
SLC25A26 (115286),2.9999999999999996
SLC25A31 (83447),2.9999999999999996
SLC2A7 (155184),2.9999999999999996
SLC34A1 (6569),2.9999999999999996
SLC39A12 (221074),2.9999999999999996
SLC5A11 (115584),2.9999999999999996
SLC6A5 (9152),2.9999999999999996
SLC7A13 (157724),2.9999999999999996
SLCO6A1 (133482),2.9999999999999996
SLU7 (10569),2.9999999999999996
SMC2 (10592),2.9999999999999996
SMC6 (79677),2.9999999999999996
SMNDC1 (10285),2.9999999999999996
SNIP1 (79753),2.9999999999999996
SNRNP40 (9410),2.9999999999999996
SNRPC (6631),2.9999999999999996
SNRPF (6636),2.9999999999999996
SOHLH1 (402381),2.9999999999999996
SON (6651),2.9999999999999996
SOS1 (6654),2.9999999999999996
SOX10 (6663),2.9999999999999996
SOX14 (8403),2.9999999999999996
SOX4 (6659),2.9999999999999996
SOX9 (6662),2.9999999999999996
SPACA1 (81833),2.9999999999999996
SPACA4 (171169),2.9999999999999996
SPATA16 (83893),2.9999999999999996
SPC25 (57405),2.9999999999999996
SPDEF (25803),2.9999999999999996
SPEM1 (374768),2.9999999999999996
SPI1 (6688),2.9999999999999996
SPINK14 (408187),2.9999999999999996
SPPL2C (162540),2.9999999999999996
SRBD1 (55133),2.9999999999999996
SRP19 (6728),2.9999999999999996
SRPRB (58477),2.9999999999999996
SRSF11 (9295),2.9999999999999996
SSTR4 (6754),2.9999999999999996
SSU72 (29101),2.9999999999999996
STAT3 (6774),2.9999999999999996
STK16 (8576),2.9999999999999996
STK19 (8859),2.9999999999999996
STPG4 (285051),2.9999999999999996
STX5 (6811),2.9999999999999996
SUN5 (140732),2.9999999999999996
